Age,Workclass,Education,Marital-status,Occupation,Gender,Capital-gain,Capital-loss,Hours-per-Week,Country,Income
46, Self-emp-not-inc, Some-college,Divorced, Prof-specialty, Male,0,0,20, United-States, <=50K
53, Private, Bachelors,Married, Adm-clerical, Male,0,1902,40, United-States, >50K
47, Private, HS-grad,Never-married, Machine-op-inspct, Male,0,0,56, Puerto-Rico, <=50K
46,Government, Masters,Never-married, Prof-specialty, Female,0,0,40, United-States, <=50K
47, Private, HS-grad,Married, Craft-repair, Male,0,0,56, United-States, >50K
29, Private, HS-grad,Married, Machine-op-inspct, Male,0,1887,30, United-States, >50K
32, Private, Assoc-voc,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
90, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
63, Private, Bachelors,Married, Craft-repair, Male,0,0,49, ?, <=50K
23, Private, Assoc-voc,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
76, ?, Bachelors,Married, ?, Male,0,0,30, United-States, <=50K
23, Private, Assoc-voc,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
44, Private, Some-college,Married, Adm-clerical, Female,0,0,30, Mexico, >50K
81, Self-emp-inc, 10th,Married, Exec-managerial, Female,2936,0,28, United-States, <=50K
17, Private, 10th,Never-married, Other-service, Female,0,0,12, United-States, <=50K
56, Private, Assoc-voc,Married, Tech-support, Male,0,0,40, United-States, >50K
58,Government, 10th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
45, Private, Bachelors,Married, Adm-clerical, Male,0,0,45, United-States, >50K
25, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
36, Private, Bachelors,Married, Prof-specialty, Female,0,0,35, Philippines, >50K
32, Private, Assoc-voc,Married, Tech-support, Female,0,0,24, United-States, >50K
25, Private, HS-grad,Never-married, Other-service, Male,0,0,30, United-States, <=50K
29,Government, Some-college,Married, Adm-clerical, Male,0,0,40, United-States, >50K
23, Private, HS-grad,Never-married, Adm-clerical, Male,0,0,60, United-States, <=50K
41, Private, Masters,Married, Prof-specialty, Male,0,0,55, United-States, >50K
48,Government, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
29, Private, HS-grad,Married, Transport-moving, Male,0,0,60, United-States, <=50K
27, ?, Masters,Never-married, ?, Male,0,0,20, Taiwan, <=50K
55, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
30, Private, 11th,Married, Handlers-cleaners, Male,0,1651,40, Vietnam, <=50K
45, Private, Some-college,Divorced, Other-service, Female,0,0,40, United-States, <=50K
50, Private, HS-grad,Divorced, Craft-repair, Male,0,0,40, Puerto-Rico, <=50K
22, Private, HS-grad,Never-married, Craft-repair, Male,0,0,50, United-States, <=50K
80,Government, HS-grad,Divorced, Other-service, Female,0,0,32, United-States, <=50K
30, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,44, United-States, <=50K
20, Private, Some-college,Never-married, Sales, Female,0,0,20, United-States, <=50K
29, Self-emp-not-inc, HS-grad,Married, Sales, Male,0,0,35, United-States, <=50K
56, Private, Some-college,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
63, Private, Bachelors,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
20, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
38,Government, HS-grad,Married, Adm-clerical, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
21, Private, Some-college,Never-married, Sales, Male,0,0,35, United-States, <=50K
47, Private, 10th,Married, Machine-op-inspct, Male,0,0,46, United-States, >50K
25,Government, Bachelors,Never-married, Tech-support, Female,0,0,40, Vietnam, <=50K
31, Private, Some-college,Divorced, Adm-clerical, Female,0,0,38, United-States, <=50K
28, Private, HS-grad,Never-married, Exec-managerial, Female,0,0,40, United-States, <=50K
38, Private, HS-grad,Married, Transport-moving, Male,0,0,99, United-States, <=50K
30,Government, Bachelors,Married, Protective-serv, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad,Married, Exec-managerial, Male,0,1977,40, United-States, >50K
27, Private, Bachelors,Never-married, Prof-specialty, Female,0,0,36, ?, <=50K
26, Private, Some-college,Never-married, Exec-managerial, Female,0,0,40, United-States, <=50K
47, Private, HS-grad,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad,Never-married, Craft-repair, Male,0,2258,50, United-States, <=50K
43, Private, Some-college,Married, Protective-serv, Male,0,0,32, United-States, <=50K
32,Government, Bachelors,Never-married, Prof-specialty, Male,0,0,55, United-States, <=50K
20, Private, Some-college,Never-married, Sales, Male,0,0,30, Philippines, <=50K
21,Government, 12th,Never-married, Handlers-cleaners, Female,0,0,20, United-States, <=50K
32, Private, Assoc-voc,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc,Divorced, Machine-op-inspct, Male,0,0,48, United-States, <=50K
45, Private, HS-grad,Married, Craft-repair, Male,0,0,40, Vietnam, <=50K
37, Self-emp-inc, Assoc-acdm,Married, Sales, Male,0,1887,40, United-States, >50K
54, ?, 9th,Divorced, ?, Female,0,0,15, United-States, <=50K
24, Private, Bachelors,Never-married, Prof-specialty, Male,0,0,25, United-States, <=50K
28, ?, 11th,Never-married, ?, Male,0,0,30, United-States, <=50K
23, Private, Some-college,Never-married, Farming-fishing, Male,0,0,40, United-States, <=50K
54, ?, HS-grad,Married, ?, Male,0,0,40, United-States, <=50K
40, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, >50K
38, Private, Some-college,Married, Craft-repair, Male,0,0,48, United-States, >50K
71, Private, 10th,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
51, Private, Some-college,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college,Never-married, Adm-clerical, Male,0,0,5, United-States, <=50K
30, Private, Bachelors,Never-married, Sales, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,Married, Craft-repair, Male,7688,0,40, United-States, >50K
38, Private, 10th,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
43,Government, Assoc-voc,Never-married, Prof-specialty, Female,13550,0,40, United-States, >50K
43, Private, 11th,Never-married, Transport-moving, Male,0,0,42, United-States, <=50K
36,Government, Some-college,Never-married, Exec-managerial, Male,13550,0,40, United-States, >50K
24,Government, Some-college,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
29, ?, 1st-4th,Never-married, ?, Male,0,0,40, Philippines, <=50K
55, Private, 10th,Married, Other-service, Female,0,0,40, United-States, <=50K
51, Private, Masters,Married, Prof-specialty, Male,0,1902,60, United-States, >50K
43,Government, HS-grad,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
28, Private, HS-grad,Divorced, Protective-serv, Male,0,0,40, United-States, <=50K
54, Private, Assoc-acdm,Married, Sales, Male,0,0,45, United-States, <=50K
47, Private, Some-college,Married, Prof-specialty, Male,0,0,40, United-States, >50K
47, Private, Bachelors,Married, Sales, Male,0,0,55, United-States, >50K
47, Private, Some-college,Married, Other-service, Male,0,0,57, United-States, >50K
38, Private, Some-college,Never-married, Adm-clerical, Female,6497,0,35, United-States, <=50K
60, Self-emp-not-inc, 5th-6th,Married, Farming-fishing, Male,0,0,40, United-States, <=50K
19, Private, HS-grad,Never-married, Sales, Female,0,0,25, United-States, <=50K
22, Private, Some-college,Never-married, Adm-clerical, Female,0,0,25, United-States, <=50K
55,Government, Masters,Married, Prof-specialty, Male,0,0,40, United-States, >50K
44, Private, Some-college,Divorced, Sales, Female,0,0,35, United-States, <=50K
53, Self-emp-not-inc, 1st-4th,Married, Exec-managerial, Male,7688,0,67, Italy, >50K
44,Government, Masters,Married, Prof-specialty, Female,4386,0,40, United-States, >50K
28,Government, Bachelors,Never-married, Protective-serv, Male,0,0,50, United-States, <=50K
30,Government, Some-college,Never-married, Transport-moving, Female,0,0,40, United-States, <=50K
39,Government, HS-grad,Never-married, Exec-managerial, Female,0,0,40, United-States, <=50K
43,Government, HS-grad,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
24, Private, Bachelors,Never-married, Sales, Female,0,0,40, United-States, <=50K
27,Government, Assoc-voc,Never-married, Protective-serv, Male,0,0,56, United-States, <=50K
64, Self-emp-not-inc, 5th-6th,Married, Farming-fishing, Male,0,0,70, Canada, <=50K
41,Government, Some-college,Married, Farming-fishing, Male,0,0,40, United-States, >50K
28, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
61, Private, HS-grad,Married, Prof-specialty, Male,0,0,30, United-States, <=50K
27, Private, 11th,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
49, Private, Some-college,Divorced, Adm-clerical, Female,0,0,32, United-States, <=50K
20, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
41, Private, Bachelors,Never-married, Prof-specialty, Female,0,1876,40, United-States, <=50K
28,Government, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
36, Private, HS-grad,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
51, Private, Bachelors,Married, Adm-clerical, Female,7688,0,20, United-States, >50K
40, Private, Some-college,Divorced, Prof-specialty, Female,0,0,38, United-States, <=50K
19, Private, HS-grad,Never-married, Craft-repair, Female,0,0,40, United-States, <=50K
54, Private, Some-college,Married, Prof-specialty, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc,Divorced, Prof-specialty, Female,0,0,40, United-States, <=50K
29, Private, Some-college,Divorced, Priv-house-serv, Female,0,0,30, Guatemala, <=50K
51, Private, HS-grad,Divorced, Sales, Female,0,0,43, United-States, <=50K
44, Private, HS-grad,Divorced, Other-service, Male,0,0,37, United-States, <=50K
35,Government, Assoc-voc,Married, Protective-serv, Male,0,0,42, United-States, <=50K
40, Private, HS-grad,Divorced, Transport-moving, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th,Divorced, Other-service, Female,0,0,32, United-States, <=50K
25, Private, Some-college,Married, Craft-repair, Male,0,0,60, United-States, >50K
33, Private, Bachelors,Never-married, Prof-specialty, Male,0,1408,36, United-States, <=50K
32, Private, Some-college,Never-married, Machine-op-inspct, Female,0,2205,40, Holand-Netherlands, <=50K
22, Private, HS-grad,Never-married, Tech-support, Female,0,0,40, United-States, <=50K
39, Private, Some-college,Married, Sales, Female,0,0,40, Philippines, <=50K
18, Self-emp-not-inc, HS-grad,Never-married, Farming-fishing, Male,0,0,40, United-States, <=50K
43, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,45, United-States, <=50K
46, Private, HS-grad,Never-married, Tech-support, Male,0,0,40, United-States, <=50K
63, Private, Some-college,Married, Sales, Male,7298,0,48, United-States, >50K
40, ?, Some-college,Married, ?, Male,0,0,8, United-States, <=50K
59, Private, Bachelors,Married, Exec-managerial, Male,0,0,60, United-States, >50K
40,Government, Masters,Never-married, Prof-specialty, Female,0,0,40, United-States, <=50K
23, Private, HS-grad,Never-married, Other-service, Male,0,0,35, United-States, <=50K
64, ?, HS-grad,Married, ?, Male,0,0,10, United-States, <=50K
36, Private, Assoc-voc,Married, Sales, Male,0,0,60, United-States, <=50K
48, Private, HS-grad,Divorced, Machine-op-inspct, Female,0,0,40, United-States, <=50K
43, Private, Some-college,Married, Prof-specialty, Female,0,0,40, United-States, >50K
18, Private, 10th,Never-married, Other-service, Female,0,0,30, United-States, <=50K
17, Private, 11th,Never-married, Craft-repair, Male,0,0,16, United-States, <=50K
36, Private, Prof-school,Married, Prof-specialty, Male,0,0,50, ?, <=50K
53, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, >50K
36,Government, Some-college,Divorced, Exec-managerial, Female,0,0,39, United-States, <=50K
20, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
22, Private, Bachelors,Never-married, Sales, Female,0,0,60, United-States, <=50K
34, Private, Bachelors,Married, Prof-specialty, Male,0,0,40, United-States, >50K
39, Private, 11th,Divorced, Other-service, Male,0,0,40, United-States, <=50K
57, Private, Some-college,Divorced, Other-service, Female,0,0,40, United-States, <=50K
30, Private, 10th,Divorced, Other-service, Female,0,0,40, United-States, <=50K
37, Private, Prof-school,Married, Prof-specialty, Male,0,0,60, United-States, >50K
51, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, >50K
38, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
34, Private, HS-grad,Never-married, Exec-managerial, Female,0,0,35, United-States, <=50K
47,Government, HS-grad,Married, Adm-clerical, Female,0,0,40, Puerto-Rico, <=50K
28, Self-emp-not-inc, HS-grad,Married, Farming-fishing, Male,0,0,40, United-States, <=50K
25, Private, 10th,Never-married, Other-service, Male,0,0,24, Nicaragua, <=50K
25, Private, Some-college,Never-married, Exec-managerial, Female,0,0,60, United-States, <=50K
50, Private, Masters,Married, Exec-managerial, Male,15024,0,65, United-States, >50K
50, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
43, Private, Bachelors,Married, Craft-repair, Male,0,0,48, United-States, <=50K
27, Private, HS-grad,Never-married, Transport-moving, Male,0,1876,75, United-States, <=50K
32, Private, HS-grad,Married, Craft-repair, Male,0,0,50, United-States, <=50K
44, Private, 10th,Never-married, Farming-fishing, Male,0,0,35, United-States, <=50K
19, Private, HS-grad,Never-married, Sales, Female,0,0,20, United-States, <=50K
53, Self-emp-inc, Some-college,Divorced, Exec-managerial, Male,0,0,40, United-States, >50K
21, Private, HS-grad,Never-married, Protective-serv, Male,0,0,40, United-States, <=50K
26, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
68, Private, HS-grad,Married, Transport-moving, Male,0,419,12, United-States, <=50K
31, Private, Some-college,Married, Sales, Male,0,2051,57, United-States, <=50K
32, Private, Bachelors,Never-married, Exec-managerial, Male,0,2444,50, United-States, >50K
33, Private, Masters,Never-married, Adm-clerical, Male,0,0,40, United-States, <=50K
49, ?, HS-grad,Never-married, ?, Male,0,0,40, United-States, <=50K
24, Private, 11th,Married, Craft-repair, Male,0,0,65, United-States, <=50K
30, Private, HS-grad,Married, Sales, Male,0,0,42, United-States, <=50K
49, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
18, Private, 11th,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
30,Government, Some-college,Never-married, Adm-clerical, Female,0,0,37, United-States, <=50K
51, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
52, Private, Some-college,Married, Prof-specialty, Male,0,0,40, United-States, <=50K
52, Private, HS-grad,Divorced, Other-service, Male,0,0,30, United-States, <=50K
23,Government, HS-grad,Never-married, Other-service, Male,0,0,32, United-States, <=50K
23, Self-emp-not-inc, 10th,Never-married, Craft-repair, Male,0,0,60, United-States, <=50K
36, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,48, United-States, <=50K
19, Private, 11th,Never-married, Craft-repair, Male,0,0,25, United-States, <=50K
53, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,60, United-States, <=50K
17, Private, 11th,Never-married, Handlers-cleaners, Male,0,0,25, United-States, <=50K
69, Private, HS-grad,Divorced, Handlers-cleaners, Female,0,0,8, United-States, <=50K
46,Government, Bachelors,Divorced, Prof-specialty, Female,0,0,40, United-States, <=50K
33, Private, HS-grad,Divorced, Tech-support, Male,0,0,46, United-States, <=50K
40, Private, Some-college,Married, Machine-op-inspct, Male,0,0,45, United-States, <=50K
56, Private, Some-college,Married, Transport-moving, Male,0,0,60, ?, <=50K
29,Government, Masters,Married, Prof-specialty, Male,0,0,40, United-States, <=50K
41, Private, Some-college,Divorced, Adm-clerical, Female,0,0,38, United-States, <=50K
22, Private, HS-grad,Married, Sales, Male,0,0,45, United-States, <=50K
28, Private, 7th-8th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
